"species","Female_None_Mean","Female_None_SE","Female_None_Lower","Female_None_Upper","Female_Hormonal_Mean","Female_Hormonal_SE","Female_Hormonal_Lower","Female_Hormonal_Upper","Female_Immunological_Mean","Female_Immunological_SE","Female_Immunological_Lower","Female_Immunological_Upper","Female_Surgical_Mean","Female_Surgical_SE","Female_Surgical_Lower","Female_Surgical_Upper","Female_Undetermined_Mean","Female_Undetermined_SE","Female_Undetermined_Lower","Female_Undetermined_Upper","Male_None_Mean","Male_None_SE","Male_None_Lower","Male_None_Upper","Male_Hormonal_Mean","Male_Hormonal_SE","Male_Hormonal_Lower","Male_Hormonal_Upper","Male_Immunological_Mean","Male_Immunological_SE","Male_Immunological_Lower","Male_Immunological_Upper","Male_Surgical_Mean","Male_Surgical_SE","Male_Surgical_Lower","Male_Surgical_Upper","Male_Undetermined_Mean","Male_Undetermined_SE","Male_Undetermined_Lower","Male_Undetermined_Upper"
"Eulemur rubriventer",19.7297388779623,3.0218736175393,15.8665165957103,27.9108621394444,20.4294675088765,5.41386118989563,12.8179009246675,32.6859415849881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Felis catus",12.7768856827654,0.329590666995014,12.1294119031991,13.4314108947671,NA,NA,NA,NA,NA,NA,NA,NA,16.0235120832716,0.867580105663984,14.4003882789335,17.7832219326004,NA,NA,NA,NA,9.52978913422058,0.445298840283205,8.65661414749483,10.4082964079916,NA,NA,NA,NA,NA,NA,NA,NA,13.3790936666417,0.955677006217472,11.5507657189175,15.3373064758921,14.8634167699648,2.04205181620588,11.0764693196613,19.1681164341151
"Giraffa camelopardalis",13.4468897938291,0.218269898850863,13.029506647779,13.8794418731316,16.393531282195,1.28976228205496,14.0254085794047,19.0328359870708,15.3664471748727,1.42323413666831,12.7718607052111,18.329387102579,NA,NA,NA,NA,16.2695820903994,1.20616122851307,14.0324158132713,18.7409519301975,10.2343641090948,0.208634669090473,9.83812792711687,10.6568441228546,NA,NA,NA,NA,13.5729196409074,3.21639896249934,8.47609882256474,21.0355463026483,12.7486540217953,0.990136335635532,10.9223191152182,14.7564839656705,NA,NA,NA,NA
"Gorilla gorilla",27.2543626598851,1.76033111548377,24.2511871172907,31.1940416360975,39.0093355950635,5.00317781104008,31.489398554474,50.4593018872209,NA,NA,NA,NA,NA,NA,NA,NA,34.6519865481054,3.79471580332382,28.6215234265689,43.7389546157594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hemitragus jemlahicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48531600247544,0.383500753978114,6.79984898548305,8.31378696223464,NA,NA,NA,NA,NA,NA,NA,NA,9.66710242483743,1.36893282759713,7.34661874007135,12.6401519747129,NA,NA,NA,NA
"Hippopotamus amphibius",33.9463527245425,2.28906071747929,30.5399226151513,39.1681862128246,55.3603151578486,16.2929836452357,32.6655744543863,94.4457820093263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hippotragus niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08685129274798,0.381015516276476,7.37481707046786,8.87020005022859,NA,NA,NA,NA,NA,NA,NA,NA,8.26316896945112,1.64995634919747,5.59318509726874,12.0482109141468,NA,NA,NA,NA
"Hydrochoerus hydrochaeris",5.89831346265379,0.131364480177016,5.64956267682445,6.15865901403316,5.98709134112012,1.09035835501204,4.18933870025081,8.41535438492148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6891982199348,0.153288414480516,5.40707003332946,6.00755072863321,NA,NA,NA,NA,NA,NA,NA,NA,5.41185354306961,0.482747376619272,4.54156757758361,6.40717817522662,NA,NA,NA,NA
"Hylobates lar",20.8078593379121,1.38795930152422,18.5316807371584,24.1573922396521,23.5597438133705,4.60626764195057,16.2852887127877,33.8903301870332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hystrix indica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7865067499136,0.60845834124374,14.6316088251043,17.0086273193841,NA,NA,NA,NA,NA,NA,NA,NA,17.7665456898369,3.19030119223381,12.4639698629599,24.7625727171155,NA,NA,NA,NA
"Kobus ellipsiprymnus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12096837239046,0.355236426732398,8.44606703992668,9.82846373976074,NA,NA,NA,NA,NA,NA,NA,NA,13.3881288154265,1.007423359724,11.5943564324218,15.5487889663121,NA,NA,NA,NA
"Kobus leche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8929828489043,0.374422573590662,7.18614412968435,8.64945229541481,NA,NA,NA,NA,NA,NA,NA,NA,11.1449548447873,2.10448923176167,7.8135507870749,15.9634102378566,NA,NA,NA,NA
"Kobus megaceros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18553526926763,0.269296666026728,6.67396527743986,7.73422989915848,NA,NA,NA,NA,NA,NA,NA,NA,8.1084541696394,0.914804245238861,6.49861086390813,10.0095034027575,NA,NA,NA,NA
"Lama glama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5479947878081,0.363625317660869,13.8555393649918,15.2850917786412,NA,NA,NA,NA,NA,NA,NA,NA,13.5128289120173,0.803434133177573,12.0669730371931,15.1636825999515,15.1796047970971,1.85590568450082,11.8707874942362,19.1208176299342
"Lama guanicoe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5511225655089,0.421436144721441,10.7395410819552,12.4120294752607,NA,NA,NA,NA,NA,NA,NA,NA,13.7601418399668,1.57702901967799,10.8335635089952,17.0005834961756,NA,NA,NA,NA
"Lemur catta",15.105017527689,0.236411538819113,14.6511834357323,15.5703290297412,18.2512949980695,1.08225164392911,16.231497283355,20.4602817209346,NA,NA,NA,NA,14.6945778615135,1.68938515092702,11.645732073815,18.2324028230154,15.2337780650999,1.36900130615724,12.6826384209941,18.1144576684256,16.7972192361022,0.307295355620765,16.2206341898773,17.4277769539699,14.6352861958031,3.7821038392124,8.69743430867892,23.1409686243365,NA,NA,NA,NA,17.988768242122,1.10978638516934,15.9671008109077,20.2112818659921,16.1531564493072,2.89137636777441,11.3729068637281,22.5011646743208
"Leontopithecus chrysomelas",7.87951493032663,0.293995203076933,7.32694610526143,8.47336508262491,10.9924349525613,1.17592033441178,8.81840326702624,13.502962304131,NA,NA,NA,NA,NA,NA,NA,NA,8.60850587628035,1.01907809740135,6.72644656480315,10.7218843460678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leontopithecus rosalia",9.22188822081601,0.301334930015565,8.64221091786169,9.81351912431314,10.7047270164443,0.916178206073895,9.03786081120653,12.5799400439045,NA,NA,NA,NA,NA,NA,NA,NA,8.93935182647605,0.779867099342527,7.52000645116833,10.5314636689578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptailurus serval",12.6269894578643,0.428382010756175,11.8102099531936,13.4898027316839,NA,NA,NA,NA,NA,NA,NA,NA,13.4723180363371,1.87969146010667,10.153082952093,17.4175571492287,NA,NA,NA,NA,12.1124827630414,0.380654399920355,11.3891420876299,12.8840692361472,NA,NA,NA,NA,NA,NA,NA,NA,14.0479925546402,1.27885337076453,11.7337260236333,16.6879857559403,NA,NA,NA,NA
"Lycaon pictus",7.11958345396578,0.189952355898399,6.75718220986499,7.50250485119249,5.74081067258718,0.587914210058479,4.69912580048071,7.02893297754665,NA,NA,NA,NA,5.74217983784616,0.477213040881998,4.8822054412225,6.72127223478973,6.0437252369568,0.47468800729435,5.18434052501852,7.03095513837043,8.05075897437657,0.172603147067109,7.72302803170766,8.39094988832612,8.69961859041358,0.682296409014996,7.43488330450831,10.1123108754365,NA,NA,NA,NA,6.24673674893822,0.841419661371539,4.80937996604922,8.13041874700641,7.31880138837104,0.604232556497166,6.22201370035082,8.59632287177784
"Lynx lynx",13.5619757928522,0.325475315080397,12.9197947255422,14.2027399672715,15.7973303701053,2.54682574682091,11.4036647911849,21.4169160442507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0630773769847,0.31427236863291,13.4561433188633,14.6923020172929,NA,NA,NA,NA,NA,NA,NA,NA,12.2718435361085,0.906623571379551,10.6011323587847,14.0976101918938,NA,NA,NA,NA
"Lynx rufus",15.8282935640223,0.374585836003026,15.0953130788883,16.5513390612806,NA,NA,NA,NA,NA,NA,NA,NA,17.1113301670445,1.00318578132545,15.2109011707306,19.1388237688213,NA,NA,NA,NA,14.093901491243,0.366752479838249,13.3608760704611,14.7887778466649,NA,NA,NA,NA,NA,NA,NA,NA,16.7808610143813,0.788212288171898,15.3018749149789,18.3776372290512,NA,NA,NA,NA
"Macaca fascicularis",21.5407440601376,0.764414882175526,20.1868588097786,23.1556858022586,19.3482683817502,2.71275568775478,14.442608095602,25.1744617823452,NA,NA,NA,NA,22.4730554142013,2.42912965899948,18.1069762462796,27.7530377649531,NA,NA,NA,NA,13.4832358291475,0.804334166186378,12.0904602728314,15.2048693963164,NA,NA,NA,NA,NA,NA,NA,NA,15.3597144997496,3.0569348773857,10.5134912528649,22.8707485926711,NA,NA,NA,NA
"Macaca fuscata",16.9973677513653,0.431148400478884,16.1577687954098,17.8581725526813,18.7940127530092,1.37883780518728,16.2443156533251,21.7652724085637,NA,NA,NA,NA,28.3107162029273,3.55742823538563,22.0006874034179,36.0052040338485,17.7336065177921,1.57260156729693,14.8545760035346,20.9090247473235,13.80569743553,0.499077409612691,12.8706027264989,14.8325794750391,NA,NA,NA,NA,NA,NA,NA,NA,17.7582464308237,1.58497439020496,14.9245719184844,21.2264258327,17.4617438981025,3.03790823871528,12.2574396903782,24.0405160690275
"Macaca leonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8106395741328,2.88960118948441,10.2256088221031,21.1771126358677,NA,NA,NA,NA,NA,NA,NA,NA,13.2858730856949,3.52526204315629,8.02089314588494,21.4747939958167,NA,NA,NA,NA
"Macaca mulatta",18.1068209350526,0.529772888587042,17.0643026202782,19.1550134588072,NA,NA,NA,NA,NA,NA,NA,NA,25.8735429918139,3.94795078540593,18.4228648720527,33.7104250688674,NA,NA,NA,NA,14.2413016297907,0.703058916232491,12.954556298176,15.6630020852488,NA,NA,NA,NA,NA,NA,NA,NA,21.6297563943819,1.97134831883743,18.0316375956113,25.7029713739512,NA,NA,NA,NA
"Macaca nemestrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9733395450081,1.18358978197578,14.9591376601818,19.5045600602322,NA,NA,NA,NA,NA,NA,NA,NA,21.8321941454571,4.17724205551223,15.0149674141103,31.234374450837,NA,NA,NA,NA
"Macaca nigra",12.5457063046534,0.601110898090902,11.4028407129301,13.7847071088516,11.7859252663137,1.40016566344157,9.21268174163231,14.7114377719409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7695725880005,0.686463256294781,10.5013947581937,13.1826332369724,NA,NA,NA,NA,NA,NA,NA,NA,7.75284946130505,0.987653297935242,6.04607812292689,9.91188033193989,NA,NA,NA,NA
"Macaca silenus",17.66476640234,0.639670110097939,16.4837950631122,18.9747999190028,18.7821160220241,2.54905132458324,14.1685279161453,24.27558467785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7310187484868,0.59562980429586,13.6050709513605,15.9369843203436,NA,NA,NA,NA,NA,NA,NA,NA,15.4668938291226,1.61483612487351,12.5100686092369,18.8548463286331,NA,NA,NA,NA
"Macaca sylvanus",13.2330132606335,0.519239912171205,12.2530949519648,14.3071466219164,16.4344196074941,1.28360296647252,14.1718388666379,19.0732681408045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5454809673133,0.624050978410655,10.4303342834423,12.8961484806995,NA,NA,NA,NA,NA,NA,NA,NA,15.9480658236989,1.5277877229821,13.3534982828609,19.3921991159069,NA,NA,NA,NA
"Macaca tonkeana",15.3793338927584,1.43679835380291,12.7162725288036,18.3001191693099,9.94997130040641,2.0426942880279,6.30334067020274,14.324570529375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8112811746074,1.11048096078784,10.7482685429436,15.0415918015891,NA,NA,NA,NA,NA,NA,NA,NA,13.3652690766203,2.13721565007363,9.36825457554056,17.7633625584017,NA,NA,NA,NA
"Macropus eugenii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60312384931491,0.200530200254314,4.22984189477936,5.002409960384,NA,NA,NA,NA,NA,NA,NA,NA,6.88915317346475,1.3070493341185,4.78059117426323,9.84676905615276,NA,NA,NA,NA
"Macropus fuliginosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1225263587511,0.382014225578954,6.42809723495965,7.91706074347794,NA,NA,NA,NA,NA,NA,NA,NA,8.45453023310712,1.11087249946246,6.57492441562342,10.9214957668886,NA,NA,NA,NA
"Macropus giganteus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0259003183612,0.195776663048444,3.65225717354387,4.41992363680113,NA,NA,NA,NA,NA,NA,NA,NA,9.13885060740273,1.06346253810119,7.32007019250686,11.5339056431202,NA,NA,NA,NA
"Macropus parma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.95385234528755,0.185738863383286,4.61388082938099,5.35932636048584,NA,NA,NA,NA,NA,NA,NA,NA,6.58958702762226,1.20229096105333,4.69609206383158,9.38206065307287,NA,NA,NA,NA
"Macropus robustus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37203193912093,0.360449987028354,5.71660291838009,7.10955845453676,NA,NA,NA,NA,NA,NA,NA,NA,6.71940829470996,1.0420973659754,4.97258883225864,9.00741239067866,NA,NA,NA,NA
"Macropus rufogriseus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74620493927303,0.116035181315208,5.52993146692491,5.98119373854796,NA,NA,NA,NA,NA,NA,NA,NA,7.03223098994937,0.401386329674647,6.30849070247168,7.84935246100668,4.34780946458442,0.612965723784221,3.30525078963086,5.69559287743331
"Macropus rufus",7.00653156506744,0.105652839878322,6.79821287909603,7.21177355639834,6.71374156451759,0.931392957620848,5.12191716267171,8.77882421515107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42320848556932,0.122906424732808,5.18569701789037,5.66320987213697,NA,NA,NA,NA,NA,NA,NA,NA,6.66648876908078,0.382158831408375,5.94094601590815,7.45370755237957,NA,NA,NA,NA
"Mephitis mephitis",5.65633045941306,0.150365642814669,5.36583953744836,5.95987399001106,NA,NA,NA,NA,NA,NA,NA,NA,7.51185548608229,0.719212454654556,6.21859471348658,8.99278276859543,NA,NA,NA,NA,5.53801935845903,0.19127894307081,5.17569630823947,5.92784702872809,NA,NA,NA,NA,NA,NA,NA,NA,5.81009950949091,0.442513299828507,5.0074178215058,6.73632446178954,NA,NA,NA,NA
"Mungos mungo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28875883284949,0.283300316306933,8.74745892546566,9.87082167564473,NA,NA,NA,NA,NA,NA,NA,NA,9.31477127505301,1.64891120760228,6.54593633969795,12.9575409828266,NA,NA,NA,NA
"Muntiacus reevesi",8.72213569831226,0.193094124014046,8.35097083826785,9.11451281224774,9.49020073549858,1.38504515834808,7.11020260253334,12.5803207188388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98944112200951,0.2361459697556,7.54316723914792,8.45623021910905,NA,NA,NA,NA,NA,NA,NA,NA,12.8571219891512,1.43077802765165,10.2775537129596,15.94012650418,NA,NA,NA,NA
"Mustela nigripes",5.14637215368231,0.0998429301433747,4.95289126016248,5.34657748146197,NA,NA,NA,NA,NA,NA,NA,NA,5.10381280292557,0.258320518110333,4.60695709630162,5.61641067362298,NA,NA,NA,NA,4.51157833151136,0.0865551186894166,4.34442263191548,4.68568577423378,NA,NA,NA,NA,NA,NA,NA,NA,4.31420221955783,0.201268813476047,3.93395868316061,4.71634373940385,NA,NA,NA,NA
"Mustela putorius",5.35506612862043,0.116397045169652,5.13020431706217,5.59044834584296,3.98897351142441,0.645331520053706,2.90954267045327,5.44187826414661,NA,NA,NA,NA,6.26806928339998,0.333407300822062,5.64714090249848,6.97512037061436,6.58471916784729,0.824746328925127,5.09241839402053,8.31698703030733,5.05008882874089,0.108501396580049,4.83593973904251,5.26668596602442,NA,NA,NA,NA,NA,NA,NA,NA,4.7552633122554,0.209377436246331,4.35739428213565,5.18820664996888,4.58478192298347,0.635235943383444,3.46186815573444,5.95243637524091
"Myocastor coypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67210105212895,0.150916324300936,2.39103306859888,2.98390364077292,NA,NA,NA,NA,NA,NA,NA,NA,2.98983903300377,0.611512542843689,2.00095844184342,4.3951447944603,NA,NA,NA,NA
"Nasua narica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83522471328953,0.522690558545733,8.85699731725256,10.9144273822102,NA,NA,NA,NA,NA,NA,NA,NA,9.6673938325334,0.965710178413661,7.94657704767122,11.7495565696495,NA,NA,NA,NA
"Nasua nasua",9.59784327839925,0.187475866049986,9.24235705026122,9.96816039121268,9.68503739164644,1.35647037475053,7.31521381556942,12.712941059878,NA,NA,NA,NA,10.327158634476,1.5695299223427,7.70330565735818,13.8167560729725,8.07743203667064,0.915626925611683,6.45744080593403,10.0404840384852,8.80278503597818,0.257822329502156,8.30108117878581,9.31448340101522,NA,NA,NA,NA,NA,NA,NA,NA,10.0195401407028,0.719114237871326,8.69859570427541,11.4897998441051,8.76215330819042,1.47881432520279,6.35621017247864,12.0158262532463
"Neofelis nebulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nyctereutes procyonoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14361185369377,0.4011886594396,8.39282679725282,9.97076890303526,NA,NA,NA,NA,NA,NA,NA,NA,7.86660647473816,1.39626609884593,5.51367775768428,10.9774617923424,NA,NA,NA,NA
"Octodon degus",4.34744697252059,0.197424019510082,3.98249239626605,4.74598812754877,5.85846261018993,0.94745800001164,4.28852962712775,7.99057564919971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61930741609112,0.173999852927326,3.288752091235,3.9790398130708,NA,NA,NA,NA,NA,NA,NA,NA,3.40808299297755,0.327952835062384,2.81507447511064,4.09862363697562,NA,NA,NA,NA
"Odocoileus virginianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17132626355261,0.28784803201083,7.63110493288531,8.76912549557586,NA,NA,NA,NA,NA,NA,NA,NA,10.4303804179187,0.953912596304042,8.69682575431456,12.4226303979267,NA,NA,NA,NA
"Oryctolagus cuniculus",4.76209360376344,0.0897436899537548,4.58987095220068,4.94096036849736,NA,NA,NA,NA,NA,NA,NA,NA,6.51454261944342,0.378912395836241,5.8242655328557,7.30955893882724,6.27615325003533,0.990366259666134,4.62671305770203,8.5587137903252,5.46744333113646,0.129351540551987,5.22208815622485,5.72432586012188,NA,NA,NA,NA,NA,NA,NA,NA,6.09460382763326,0.266965581549169,5.6023270793592,6.64175213902747,4.99091226356243,0.689673733244087,3.7863083775684,6.55705859842109
"Oryx dammah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69109815646972,0.187161914629421,8.34172036818965,9.07418722524665,NA,NA,NA,NA,NA,NA,NA,NA,12.4411042299691,0.842842437977104,10.9035239876849,14.2111791687381,NA,NA,NA,NA
"Oryx gazella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47700094879112,0.329249681896456,7.8612846178288,9.15471993714974,NA,NA,NA,NA,NA,NA,NA,NA,11.9067511585545,1.32335505813895,9.44038937565032,14.5742987735915,NA,NA,NA,NA
"Ovis aries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00280495810449,0.178928842812851,7.65593592745462,8.36878569639354,NA,NA,NA,NA,NA,NA,NA,NA,10.9970808532516,0.638168466874424,9.82373032398445,12.3016061901463,15.0250921320199,1.95843063262376,11.708718686642,19.2775214312718
"Ovis canadensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3037158889282,0.268732760826907,5.79074639667454,6.85695389489526,NA,NA,NA,NA,NA,NA,NA,NA,9.76434693016956,1.18351408606703,7.67292063091559,12.2930003826222,NA,NA,NA,NA
"Pan paniscus",49.9305906293658,22.1052617477468,27.009393160186,109.420576948989,33.2576469007717,16.3668008537051,15.2382492203271,77.0265704242512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
